date,ticker,side,price,shares,value
2024-04-01,PANW,BUY,139.7100067138672,0.04971110096590482,6.9451382497002925
2024-04-01,JD,BUY,26.213539123535156,0.7977417259558004,20.911633943818835
2024-04-01,PDD,BUY,119.16000366210938,0.04125539078453605,4.915992516967069
2024-04-01,CROX,BUY,145.75,0.1434760476419817,20.911633943818835
2024-04-01,CCEP,SELL,66.68878936767578,0.2521901628323887,16.81825664972903
2024-04-01,ETSY,BUY,65.9000015258789,0.3173237247286989,20.911633943818835
2024-04-01,QCOM,SELL,167.341552734375,0.12420246912172478,20.78423403627269
2024-04-01,IDCC,SELL,95.538818359375,0.16529991933439084,15.792558968107706
2024-04-01,POOL,SELL,392.8078308105469,0.046164385092023905,18.13373196870066
2024-04-01,DOOO,SELL,70.90742492675781,0.2699905568638394,19.144335141756226
2024-04-01,MEDP,SELL,397.989990234375,0.005029112138122572,2.0015362907389793
2024-04-01,PEGA,SELL,31.234817504882812,0.016438500811650717,0.5134535729057781
2024-04-01,OMAB,SELL,71.56793975830078,0.24991892709813002,17.886182719018134
2024-05-30,ETSY,BUY,61.43000030517578,0.0015462487283398022,0.09498605985379172
2024-05-30,ZM,BUY,60.529998779296875,0.0005517833479087319,0.03339944537535189
2024-05-30,PEGA,BUY,28.512676239013672,0.017501533004711,0.4990155442497368
2024-05-30,FTNT,BUY,58.0,0.029387060952333403,1.7044495352353373
2024-05-30,GMAB,BUY,27.989999771118164,0.008990971112320723,0.25165727937598703
2024-05-30,ADBE,BUY,445.8699951171875,0.002283323128625326,1.0180652722111354
2024-05-30,DBX,BUY,22.34000015258789,0.016613966013362652,0.3711560032736117
2024-05-30,CRM,BUY,216.39857482910156,0.09051899986978582,19.58818256677728
2024-05-30,CROX,SELL,155.97000122070312,0.01788662394851579,2.7897767590842655
2024-05-30,DOCU,SELL,54.689998626708984,0.0009537684836578388,0.05216159706144552
2024-05-30,PDD,SELL,152.02999877929688,0.04664786181992863,7.091874375540559
2024-05-30,MELI,SELL,1699.949951171875,0.002154321729776988,3.6622391193428996
2024-05-30,PANW,SELL,146.58999633789062,0.016053212432140234,2.353240351638817
2024-05-30,MEDP,SELL,385.70001220703125,0.001757058913944523,0.6776976445568756
2024-05-30,KLAC,SELL,761.375,0.004087959132500687,3.1124698845077106
2024-05-30,JD,SELL,29.344879150390625,0.13022551413604463,3.8214519746197158
2024-06-03,FTNT,SELL,58.79999923706055,0.03952024963417115,2.323790648337706
2024-06-03,CRM,SELL,234.8710174560547,0.01586281759918205,3.7257161092396984
2024-06-03,JD,SELL,29.04375648498535,0.06378668054007557,1.8526048165915086
2024-06-03,ETSY,SELL,65.19999694824219,0.049934784653258915,3.255747807003612
2024-06-03,CALM,BUY,55.626548767089844,0.3152195107896986,17.534573489281374
2024-06-03,ZM,SELL,61.72999954223633,0.03955844360176706,2.441942705428662
2024-06-03,PEGA,SELL,28.841726303100586,0.07904055906380347,2.279666171362276
2024-06-03,DOCU,SELL,53.439998626708984,0.030050518095014245,1.6058996457294548
2024-06-03,CROX,SELL,153.92999267578125,0.011676772984685642,1.7974055800094213
2024-06-03,GMAB,SELL,28.829999923706055,0.09162208190939829,2.6414646144577425
2024-06-03,MELI,SELL,1693.1400146484375,0.0011665541696269318,1.9751395438503392
2024-06-03,ADBE,SELL,439.0199890136719,0.003992235532503734,1.75267119961978
2024-06-03,DBX,SELL,22.270000457763672,0.08945809744402139,1.9922318710290234
2024-06-03,PANW,SELL,147.24000549316406,0.014537264936062399,2.140466969041409
2024-06-03,MEDP,SELL,389.4100036621094,0.0057574918251418585,2.242024912713056
2024-06-03,KLAC,SELL,745.57666015625,0.0022092419219119086,1.6471592136162556
2024-06-03,PDD,SELL,146.9199981689453,0.009496427905807202,1.3952151705327152
2024-06-04,CROX,BUY,148.72000122070312,0.003032980089949563,0.4510648026796673
2024-06-04,PEGA,BUY,28.18861198425293,0.009033693691031384,0.25464728624107735
2024-06-04,GMAB,BUY,28.5,0.0020452188470640345,0.05828873714132498
2024-06-04,MELI,BUY,1630.6500244140625,0.00030953456121985697,0.5047425398101559
2024-06-04,DBX,BUY,21.709999084472656,0.01374966455877853,0.298505204982888
2024-06-04,PANW,BUY,145.0449981689453,0.000820302183277059,0.11898072867140286
2024-06-04,CALM,SELL,55.34441375732422,0.0009663969812369845,0.05348467438340876
2024-06-04,CRM,SELL,233.1240234375,5.145428637782927e-05,0.011995230263504908
2024-06-04,QLYS,BUY,133.57000732421875,0.1302100277117337,17.392154355143
2024-06-04,ETSY,SELL,64.91000366210938,0.0009926010067079344,0.06442973498042548
2024-06-04,ZM,SELL,61.529998779296875,0.0013913274446493145,0.08560837597087456
2024-06-04,FTNT,SELL,58.63999938964844,0.001615041863351215,0.09470605388117193
2024-06-04,DOCU,SELL,53.20000076293945,0.0011968373609492935,0.06367174851561686
2024-06-04,PDD,SELL,145.8800048828125,0.0001254336350907396,0.018298259299506014
2024-06-04,ADBE,SELL,448.3699951171875,0.0011505248688917153,0.5158608298471812
2024-06-04,MEDP,SELL,393.67999267578125,0.0008501590538700694,0.334690610100818
2024-06-04,KLAC,SELL,742.0275268554688,7.944467208526669e-05,0.05895013354927414
2024-06-04,JD,SELL,29.20888900756836,0.008289069623076625,0.2421145145964516
2024-07-01,EPAM,BUY,185.5800018310547,0.08597726755578718,15.955661470432062
2024-07-01,GNRC,BUY,133.16000366210938,0.11982322793351079,15.955661470432062
2024-07-01,NICE,BUY,168.60000610351562,0.09463618560390644,15.955661470432062
2024-07-01,POOL,BUY,302.13922119140625,0.052808971332868083,15.955661470432062
2024-07-01,PYPL,BUY,57.810001373291016,0.2760017486836419,15.95566147043206
2024-07-01,PDD,BUY,132.97999572753906,0.0007630943838798735,0.10147628790805463
2024-07-01,SCHW,BUY,72.20043182373047,0.22099121940691546,15.955661470432062
2024-07-01,PANW,BUY,170.4499969482422,1.0421571552973675e-17,1.7763568394002505e-15
2024-07-01,GMAB,BUY,24.850000381469727,0.031827892550249814,0.7909231420150854
2024-07-01,DOCU,BUY,55.13999938964844,3.22153946148525e-17,1.7763568394002503e-15
2024-07-01,COF,BUY,137.4032745361328,0.1161228618771834,15.955661470432062
2024-07-01,ETSY,BUY,57.0099983215332,0.01193220504966682,0.6802549898536955
2024-07-01,QLYS,SELL,142.27999877929688,0.018067340002111895,2.570621113445622
2024-07-01,KLAC,SELL,818.3795166015625,0.003942038576727129,3.2260836248466593
2024-07-01,ZM,SELL,59.209999084472656,0.013185586587853996,0.78071856979507
2024-07-01,CROX,SELL,147.75,0.008954690220509471,1.3230554800802743
2024-07-01,PEGA,SELL,29.549684524536133,0.6169922224215516,18.231925526649277
2024-07-01,JD,SELL,25.051456451416016,0.5954404616566036,14.916650794601452
2024-07-01,CRM,SELL,254.3162078857422,0.07460472798422593,18.97319151129565
2024-07-01,CALM,SELL,57.137351989746094,0.31425311380846166,17.955590777547812
2024-07-01,DBX,SELL,22.530000686645508,0.8011126249923314,18.04906799115761
2024-07-01,PANW,SELL,170.4499969482422,0.026299635369486037,4.482772768468777
2024-07-01,ADBE,SELL,560.010009765625,0.010297994022125051,5.766979732896598
2024-07-01,MELI,SELL,1597.5999755859375,0.0006785104861966837,1.0839883361826246
2024-07-01,DOCU,SELL,55.13999938964844,0.03755381986203058,2.0707176042713336
2024-07-01,FTNT,SELL,59.849998474121094,0.02999781072432968,1.7953689260781047
2024-07-01,MEDP,SELL,407.239990234375,0.0049984088112584755,2.0355519554843156
2024-07-29,LULU,BUY,259.0299987792969,0.060073432656285036,15.560821187625686
2024-07-29,CROX,BUY,132.50999450683594,0.009440361457060691,1.250942244817658
2024-07-29,FTNT,BUY,57.38999938964844,0.004547502475850187,0.26098116431346696
2024-07-29,PDD,BUY,127.58999633789062,0.0019741445151747724,0.2518810914616161
2024-07-29,ADBE,BUY,536.6099853515625,0.0005066383678135435,0.2718672071309651
2024-07-29,PANW,BUY,161.02999877929688,0.0030240126396526247,0.4869567516718405
2024-07-29,MEDP,BUY,385.20001220703125,0.0012167340824370966,0.4686859834074806
2024-07-29,KLAC,BUY,769.6893920898438,0.0007203609479273843,0.5544541800954921
2024-07-29,SCHW,BUY,64.21531677246094,0.021331359842573224,1.369800029478192
2024-07-29,PYPL,SELL,58.939998626708984,0.011990524554189412,0.7067215007574443
2024-07-29,EPAM,SELL,210.0399932861328,0.011892228110810959,2.497843512551894
2024-07-29,NICE,SELL,179.9199981689453,0.008148739261148919,1.4661211529451263
2024-07-29,GNRC,SELL,155.4199981689453,0.019702127875906226,3.062104678397672
2024-07-29,COF,SELL,146.60940551757812,0.009984915729110503,1.463882559188006
2024-07-29,QLYS,SELL,145.49000549316406,0.005188116260679066,0.7548190632653711
2024-07-29,ETSY,SELL,63.869998931884766,0.03624207877356656,2.31478153255698
2024-07-29,ZM,SELL,60.31999969482422,0.011504618389879009,0.6939585777665709
2024-07-29,DOCU,SELL,55.77000045776367,0.010348599611004908,0.5771414050429566
2024-07-29,GMAB,SELL,28.479999542236328,0.0957017653313451,2.725586232827917
2024-07-29,MELI,SELL,1621.4000244140625,0.0003901182770825017,0.6325377839859403
2024-07-29,POOL,SELL,362.4708557128906,0.00987911658076285,3.5808918407165162
2024-09-30,PPC,BUY,39.01078796386719,0.39652397980485216,15.468712898755841
2024-09-30,MEDP,BUY,333.79998779296875,0.005944531850733232,1.984284659209667
2024-09-30,ADBE,BUY,517.780029296875,0.0008766849604229162,0.45392996449190726
2024-09-30,GMAB,BUY,24.3799991607666,0.08810657662496153,2.1480382641745805
2024-09-30,PPC,BUY,39.01078796386719,4.5535015623000454e-17,1.7763568394002505e-15
2024-09-30,QLYS,BUY,128.4600067138672,0.013461994721810887,1.7293279323458712
2024-09-30,EPAM,BUY,199.02999877929688,0.0036354699939501424,0.7235675884580672
2024-09-30,NICE,BUY,173.6699981689453,0.0025821284936972952,0.4484382507723908
2024-09-30,LULU,SELL,271.3500061035156,0.0030669371677432508,0.83221341918623
2024-09-30,ETSY,BUY,55.529998779296875,0.03493226411521224,1.9397885836758118
2024-09-30,PYPL,SELL,78.02999877929688,0.0657706353719393,5.132082597786004
2024-09-30,SCHW,SELL,63.9882698059082,0.0005796325238439626,0.037089682324007
2024-09-30,MELI,SELL,2051.9599609375,0.002058644993146487,4.224257099721045
2024-09-30,GNRC,SELL,158.8800048828125,0.002760120555084165,0.43852796726892324
2024-09-30,COF,SELL,147.9267578125,0.0015678661469771009,0.23192935580629911
2024-09-30,CROX,SELL,144.80999755859375,0.010610549604173411,1.5365136622756896
2024-09-30,ZM,SELL,69.73999786376953,0.03616570634875449,2.5221962835038543
2024-09-30,FTNT,SELL,77.55000305175781,0.07167408704825622,5.5583256693242244
2024-09-30,DOCU,SELL,62.09000015258789,0.02988404748945575,1.8555005131802513
2024-09-30,PDD,SELL,134.80999755859375,0.007215017849596353,0.9726565386892947
2024-09-30,PANW,SELL,170.89999389648438,0.006119813548043536,1.0458760980082626
2024-09-30,KLAC,SELL,767.0072021484375,4.9389910896409554e-05,0.03788241737101572
2024-09-30,POOL,SELL,371.29754638671875,0.001268623620120677,0.4710368374390441
2024-10-01,PANW,BUY,164.64500427246094,0.00243937187211606,0.40163039230666975
2024-10-01,KLAC,BUY,746.4853515625,0.00033402926839111793,0.24934795584710834
2024-10-01,OMAB,BUY,63.349456787109375,0.24158350620981534,15.304183887117066
2024-10-01,ADBE,BUY,502.79998779296875,0.000562849510681568,0.2830007270999708
2024-10-01,PRIM,BUY,56.86406707763672,0.2691362871780207,15.304183887117068
2024-10-01,DOCU,BUY,61.41999816894531,3.892994189534684e-05,0.00239107695992935
2024-10-01,NICE,BUY,164.7100067138672,0.003846357792358347,0.6335336178032787
2024-10-01,ZM,BUY,68.63999938964844,0.0011575854597887499,0.0794566652533657
2024-10-01,CROX,BUY,141.6300048828125,0.0012367449881719294,0.17516019871358424
2024-10-01,ETSY,BUY,52.29999923706055,0.014058044954459174,0.7352357403927776
2024-10-01,QLYS,BUY,126.94000244140625,0.0001457750359220657,0.018504683415843104
2024-10-01,FTNT,BUY,76.48999786376953,0.0006132524418493224,0.04690767796700612
2024-10-01,CCEP,BUY,75.33269500732422,0.20315460485821085,15.304183887117064
2024-10-01,SYF,BUY,48.1328239440918,0.31795732377750135,15.304183887117066
2024-10-01,PYPL,SELL,77.47000122070312,0.0006907804966715968,0.05351476592038651
2024-10-01,BMY,BUY,50.5220947265625,0.30292061265367004,15.304183887117064
2024-10-01,COF,SELL,145.0320587158203,0.1045700800010958,15.166013982636953
2024-10-01,SCHW,SELL,63.09967803955078,0.24174294672564473,15.253902106720458
2024-10-01,LULU,SELL,266.45001220703125,0.05700649548854179,15.18938141880203
2024-10-01,PPC,SELL,40.764366149902344,0.3965239798048522,16.16404869998148
2024-10-01,MEDP,SELL,333.45001220703125,0.0004447764152612899,0.1483107010982767
2024-10-01,EPAM,SELL,196.3800048828125,0.07772050943892636,15.262754023111034
2024-10-01,GMAB,SELL,24.149999618530273,0.0007701053246754023,0.0185980432971391
2024-10-01,PDD,SELL,145.63999938964844,0.009662268166321934,1.407212729845746
2024-10-01,GNRC,SELL,158.1699981689453,0.0006031615579928508,0.09540206252330741
2024-10-01,POOL,SELL,370.1248779296875,0.00031252749249454504,0.11567420000921481
2024-10-01,MELI,SELL,2066.1201171875,0.00013129703115619736,0.2712754373988133
2024-11-15,AMAT,BUY,167.14093017578125,0.09129074188257026,15.258419514689946
2024-11-15,OMAB,BUY,59.528106689453125,0.014739437072930663,0.8774107826198971
2024-11-15,CCEP,BUY,74.98351287841797,0.0003357216010297696,0.025173584994378828
2024-11-15,POOL,BUY,355.36761474609375,0.0015882970368150564,0.5644293294812552
2024-11-15,ETSY,BUY,49.630001068115234,0.0148204422269912,0.7355385635555134
2024-11-15,CROX,BUY,97.77999877929688,0.047990975736568284,4.692557548938913
2024-11-15,PDD,BUY,114.0,0.028763500464764377,3.279039052983139
2024-11-15,GMAB,BUY,20.59000015258789,0.10734608015054677,2.21025580667947
2024-11-15,MELI,BUY,1880.0,0.0007089714186782518,1.3328662671151132
2024-11-15,MEDP,BUY,310.6300048828125,0.003224394821189046,1.0015937790500686
2024-11-15,SYF,SELL,64.10707092285156,0.07994271329791164,5.12489319115441
2024-11-15,KLAC,BUY,608.5863037109375,0.004570254182512057,2.781394099954465
2024-11-15,BMY,SELL,54.29389953613281,0.021886838232376058,1.1883217961522163
2024-11-15,PRIM,SELL,77.80191802978516,0.07301747801384921,5.680899839175136
2024-11-15,PANW,SELL,193.5,0.014097734961207451,2.727911714993642
2024-11-15,DOCU,SELL,79.11000061035156,0.056296665109928534,4.453629211207204
2024-11-15,FTNT,SELL,94.19999694824219,0.03810187029430892,3.58919606544622
2024-11-15,ADBE,SELL,503.3699951171875,0.0001253833327367895,0.06311420758749442
2024-11-15,QLYS,SELL,145.52000427246094,0.01570789462405188,2.2858128928033956
2024-11-15,GNRC,SELL,181.82000732421875,0.012837353198965427,2.334087652659477
2024-11-15,NICE,SELL,172.6199951171875,0.00452281510884463,0.7807283220047019
2024-11-15,PYPL,SELL,85.83000183105469,0.019774913827958072,1.69728089006259
2024-11-15,ZM,SELL,81.13999938964844,0.03491252856944392,2.8328025468157634
2024-12-30,DOCU,BUY,91.69999694824219,9.685697374684055e-17,8.881784197001252e-15
2024-12-30,PANW,BUY,184.1999969482422,0.0002259082971221211,0.0416123076404773
2024-12-30,ADBE,BUY,445.79998779296875,0.002362840823186329,1.0533544101331938
2024-12-30,MELI,BUY,1721.800048828125,0.0003439662146716661,0.5922410452169
2024-12-30,GMAB,BUY,20.770000457763672,3.421004911410604e-16,7.105427357601002e-15
2024-12-30,PDD,BUY,94.38999938964844,0.02047862712156011,1.9329776015048965
2024-12-30,FTNT,BUY,95.12999725341797,7.469176456163208e-17,7.105427357601001e-15
2024-12-30,NICE,BUY,170.52000427246094,4.1669171824836343e-17,7.105427357601002e-15
2024-12-30,CROX,BUY,108.70999908447266,4.902097841119306e-17,5.329070518200751e-15
2024-12-30,ETSY,BUY,53.83000183105469,1.6499691426496153e-16,8.881784197001252e-15
2024-12-30,BMY,BUY,54.13937759399414,7.382432281774037e-17,3.9968028886505635e-15
2024-12-30,GNRC,BUY,154.74000549316406,0.01021602659021119,1.5808280106875896
2024-12-30,POOL,BUY,335.4942321777344,0.0004815734429894239,0.1615651124929247
2024-12-30,PYPL,BUY,85.43000030517578,8.317250769306763e-17,7.105427357601002e-15
2024-12-30,MEDP,BUY,333.3399963378906,2.1315855989866196e-17,7.105427357601002e-15
2024-12-30,ZM,BUY,82.7300033569336,8.58869463227877e-17,7.105427357601002e-15
2024-12-30,KLAC,BUY,629.3240966796875,1.1290569350656078e-17,7.105427357601002e-15
2024-12-30,QLYS,BUY,139.6300048828125,3.816565445710103e-17,5.329070518200751e-15
2024-12-30,AMAT,SELL,162.33575439453125,0.0015589311626548964,0.2530702663387263
2024-12-30,QCOM,BUY,152.83291625976562,0.09531115117666271,14.566681186404754
2024-12-30,KLAC,SELL,629.3240966796875,0.0019253582721882334,1.2116743554296239
2024-12-30,GMAB,SELL,20.770000457763672,0.039726975629011264,0.8251293020001302
2024-12-30,DOCU,SELL,91.69999694824219,0.03402449741030018,3.1200463086900005
2024-12-30,FTNT,SELL,95.12999725341797,0.008855028428009915,0.8423788300355213
2024-12-30,ZM,SELL,82.7300033569336,0.011975575601243406,0.9907394096920791
2024-12-30,CROX,SELL,108.70999908447266,0.022052692555336872,2.3973481875008282
2024-12-30,ETSY,SELL,53.83000183105469,0.03683821382029483,1.9830011173992546
2024-12-30,MEDP,SELL,333.3399963378906,0.0054217109756805335,1.8072731167784504
2024-12-30,NICE,SELL,170.52000427246094,0.002968059923032534,0.5061135907564278
2024-12-30,PYPL,SELL,85.43000030517578,0.007264755905794894,0.6206280992490854
2024-12-30,BMY,SELL,54.13937759399414,0.011974878036406863,0.6483124436550582
2024-12-30,CCEP,SELL,75.44869232177734,0.010422948640682286,0.7863978450765252
2024-12-30,OMAB,SELL,67.39183044433594,0.040173877582023086,2.7073911462992086
2024-12-30,PRIM,SELL,76.55621337890625,0.005844492508662133,0.4474322155845573
2024-12-30,SYF,SELL,64.17613983154297,0.011034907047113518,0.708177737683636
2024-12-30,QLYS,SELL,139.6300048828125,0.0005310155361940182,0.07414570191162007
2024-12-31,PYPL,SELL,85.3499984741211,0.007031689575427338,0.6001546945332166
2024-12-31,BMY,SELL,54.622249603271484,0.013615638922633132,0.7437168277400854
2024-12-31,CCEP,SELL,76.02274322509766,0.009531704457462533,0.7246263204671929
2024-12-31,OMAB,SELL,67.03050231933594,0.0079918106334121,0.5356950811986234
2024-12-31,PRIM,SELL,76.21703338623047,0.007206506893489134,0.5492585764991613
2024-12-31,SYF,SELL,64.12680053710938,0.009396957190495497,0.6025967994106605
2024-12-31,KLAC,BUY,625.8280029296875,5.676821206736018e-18,3.552713678800501e-15
2024-12-31,QCOM,SELL,151.8837432861328,0.0034455896182395023,0.5233290490460529
2024-12-31,ENPH,BUY,68.68000030517578,0.2031579106956481,13.952885368575986
2024-12-31,MEDP,BUY,332.2300109863281,1.069353628907023e-17,3.552713678800501e-15
2024-12-31,PANW,BUY,181.9600067138672,2.9287042875200236e-17,5.329070518200751e-15
2024-12-31,POOL,SELL,337.095947265625,0.0020271379962687147,0.6833400030903434
2024-12-31,AMAT,SELL,161.3338165283203,0.003247243077354749,0.5238901188648093
2024-12-31,NICE,SELL,169.83999633789062,0.0032719389592200175,0.5557061008517294
2024-12-31,ETSY,SELL,52.88999938964844,0.006795731232040815,0.35942622071485353
2024-12-31,QLYS,SELL,140.22000122070312,0.004816333292134063,0.6753462601023514
2024-12-31,GNRC,SELL,155.0500030517578,0.004146906724682933,0.6429779003174437
2024-12-31,KLAC,SELL,625.8280029296875,0.0008514692682841016,0.5328733117262416
2024-12-31,MEDP,SELL,332.2300109863281,0.0017015030566114064,0.5652903791912784
2024-12-31,PANW,SELL,181.9600067138672,0.0023997340376359327,0.4366556215997299
2024-12-31,MELI,SELL,1700.43994140625,0.0002546906613212215,0.4330861732137769
2024-12-31,GMAB,SELL,20.8700008392334,0.03277093105740747,0.6839293586705537
2024-12-31,ADBE,SELL,444.67999267578125,0.0012980110829472976,0.5771995588580872
2024-12-31,DOCU,SELL,89.94000244140625,0.0037160113211137332,0.3342180672932624
2024-12-31,FTNT,SELL,94.4800033569336,0.005443121983355467,0.5142661832596236
2024-12-31,ZM,SELL,81.61000061035156,0.00510466103853435,0.41659139047042615
2024-12-31,CROX,SELL,109.52999877929688,0.006607069525191226,0.7236723170289245
2024-12-31,PDD,SELL,96.98999786376953,0.010465399286360188,1.0150390544275698
2025-01-02,FTNT,BUY,94.75,0.037371235710259826,3.5409245835471186
2025-01-02,ADBE,BUY,441.0,0.008381556409478234,3.6962663765799015
2025-01-02,QCOM,BUY,151.9035186767578,0.023560884341981222,3.5789812346830754
2025-01-02,PDD,BUY,96.88999938964844,0.03710582739693719,3.5951835938416448
2025-01-02,DOCU,BUY,90.3499984741211,0.03892853392900673,3.517192981085529
2025-01-02,ZM,BUY,81.58000183105469,0.04395595405148852,3.585926812006189
2025-01-02,SYF,BUY,64.37344360351562,0.05479173458610898,3.527132636317683
2025-01-02,NICE,BUY,169.6199951171875,0.02121726094819402,3.598871698432763
2025-01-02,PYPL,BUY,86.18000030517578,0.039975754094690286,3.4451105000800406
2025-01-02,CCEP,BUY,75.76541137695312,0.04788501006117365,3.6280274860743607
2025-01-02,OMAB,BUY,68.71016693115234,0.04702598874859558,3.231163537018494
2025-01-02,PANW,BUY,180.74000549316406,0.0203294720684732,3.674348893328972
2025-01-02,QLYS,BUY,138.9199981689453,0.026707151538311987,3.710157442800046
2025-01-02,MEDP,BUY,334.75,0.01038077446634748,3.4749642526098192
2025-01-02,MELI,BUY,1765.0,0.0017286420297202391,3.051053182456222
2025-01-02,UTHR,BUY,360.2200012207031,0.04867492982401377,17.53368328062388
2025-01-02,KLAC,BUY,632.2837524414062,0.0054356393742376365,3.4368664604612302
2025-01-02,GMAB,SELL,21.0,0.6685618019883367,14.039797841755071
2025-01-02,CROX,SELL,110.02999877929688,0.12738871107531982,14.016579724113642
2025-01-02,ETSY,SELL,53.11000061035156,0.2638095203174992,14.010923785078937
2025-01-02,POOL,SELL,329.1169128417969,0.041391436123025774,13.622621674898676
2025-01-02,BMY,SELL,54.8443717956543,0.25544325746225405,14.009624984952906
2025-01-02,GNRC,SELL,157.0,0.08998958461109038,14.12836478394119
2025-01-02,AMAT,SELL,162.5639190673828,0.08648456764256061,14.059270254822819
2025-01-02,ENPH,SELL,71.36000061035156,0.2031579106956481,14.497348631239197
2025-01-02,FRHC,BUY,133.25,0.13158486514539497,17.53368328062388
2025-01-02,NTES,BUY,85.88710021972656,0.20414804127473313,17.53368328062388
2025-01-02,RYAAY,BUY,42.43172836303711,0.41322104842417223,17.53368328062388
2025-01-02,PRIM,SELL,76.70585632324219,0.18306780976202017,14.042373113016152
2025-01-21,PANW,BUY,183.50999450683594,1.935978303714765e-17,3.5527136788005005e-15
2025-01-21,UTHR,SELL,367.9700012207031,0.0013234876733941373,0.4870037607944262
2025-01-21,BKNG,BUY,4668.77001953125,0.003732012961245614,17.423910225965564
2025-01-21,MEDP,BUY,347.5199890136719,1.0223048432073738e-17,3.552713678800501e-15
2025-01-21,ADBE,BUY,436.3599853515625,0.00017120935565303493,0.07470891192480877
2025-01-21,NICE,BUY,165.52000427246094,0.0018973208503718223,0.31404455525977326
2025-01-21,DOCU,BUY,91.36000061035156,3.888697083040475e-17,3.552713678800501e-15
2025-01-21,FTNT,BUY,97.19999694824219,3.655055339860018e-17,3.5527136788005005e-15
2025-01-21,ZM,BUY,78.54000091552734,0.006921351080566084,0.5436029202043464
2025-01-21,QLYS,BUY,139.74000549316406,2.5423740798223282e-17,3.552713678800501e-15
2025-01-21,RYAAY,SELL,43.81999969482422,0.015596439859339707,0.6834359898766103
2025-01-21,MELI,BUY,1834.510009765625,1.9366008688360288e-18,3.552713678800501e-15
2025-01-21,NTES,SELL,98.56072998046875,0.027364547185166604,2.6970697461550017
2025-01-21,KLAC,BUY,762.0140380859375,4.662268017692132e-18,3.5527136788005005e-15
2025-01-21,QCOM,SELL,165.37948608398438,0.010069302529447249,1.6652560775441498
2025-01-21,FRHC,SELL,134.88999938964844,0.002413612237059017,0.3255721531837388
2025-01-21,MEDP,SELL,347.5199890136719,0.0022405766613246485,0.7786451767278314
2025-01-21,PANW,SELL,183.50999450683594,0.0020625097350914384,0.3784911501569255
2025-01-21,MELI,SELL,1834.510009765625,0.00043624309032054055,0.8002923158841213
2025-01-21,PDD,SELL,104.1500015258789,0.013668537321575283,1.4235781828985985
2025-01-21,DOCU,SELL,91.36000061035156,0.003346958409976582,0.30577812237828184
2025-01-21,KLAC,SELL,762.0140380859375,0.004865116664720103,3.7072871954425537
2025-01-21,QLYS,SELL,139.74000549316406,0.001526189030452412,0.2132696634990268
2025-01-21,PYPL,SELL,89.7699966430664,0.009359172662819423,0.8401728985231786
2025-01-21,CCEP,SELL,76.84423828125,0.004677460824447226,0.35943591414503473
2025-01-21,OMAB,SELL,75.66322326660156,0.024900822928655728,1.8840765247729898
2025-01-21,FTNT,SELL,97.19999694824219,0.0057937250000682245,0.5631500523255859
2025-01-21,SYF,SELL,68.53675079345703,0.018147222835156622,1.2437516890464622
2025-03-31,BKNG,SELL,4598.970703125,0.000325492312547309,1.4969296094974798
2025-03-31,WIX,BUY,163.3800048828125,0.09588987755381065,15.666488662953876
2025-03-31,KLAC,BUY,676.6947021484375,0.000285884420592847,0.19345647284195522
2025-03-31,MEDP,BUY,304.69000244140625,0.0012799320955544607,0.3899825133193229
2025-03-31,DOCU,BUY,81.4000015258789,0.0017459474653048392,0.14212012633991833
2025-03-31,NICE,BUY,154.1699981689453,1.1522065645052752e-17,1.7763568394002505e-15
2025-03-31,PYPL,BUY,65.25,0.04600441272687202,3.0017879304283994
2025-03-31,SYF,BUY,52.418792724609375,0.044644346037711335,2.340202721276526
2025-03-31,RYAAY,SELL,42.369998931884766,0.02787032350714875,1.1808655772291754
2025-03-31,ADBE,BUY,383.5299987792969,0.0009180157566851746,0.3520865820408403
2025-03-31,NTES,SELL,101.92900085449219,0.023083482006465397,2.3528762571616664
2025-03-31,ZM,SELL,73.7699966430664,0.009478210982995977,0.6992075923978883
2025-03-31,QCOM,SELL,152.69277954101562,0.002755771452479418,0.42078640285886415
2025-03-31,OMAB,SELL,76.78624725341797,0.026255147471352387,2.016034245410216
2025-03-31,CCEP,SELL,86.13799285888672,0.04486658323127594,3.8647174259782933
2025-03-31,NICE,SELL,154.1699981689453,0.0036494293782129397,0.5626325205567841
2025-03-31,QLYS,SELL,125.93000030517578,0.00028173432720677243,0.03547880391112734
2025-03-31,FTNT,SELL,96.26000213623047,0.016506540795045276,1.5889196521928337
2025-03-31,PDD,SELL,118.3499984741211,0.034922083736004646,4.133028556869279
2025-03-31,MELI,SELL,1950.8699951171875,0.0014673411600036415,2.862591841651552
2025-03-31,PANW,SELL,170.63999938964844,0.003137840127639575,0.5354410374652314
2025-03-31,NTES,BUY,101.92900085449219,1.7427393818331176e-17,1.7763568394002503e-15
2025-03-31,FRHC,SELL,132.1699981689453,0.010638387053799858,1.4060755974212586
2025-03-31,UTHR,BUY,308.2699890136719,0.003469232002838191,1.069460111400808
